CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.06,Tributos Diferidos,13646.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,13646.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.07,Despesas Antecipadas,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.08,Créditos com Partes Relacionadas,6.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.08.01,Créditos com Coligadas,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.08.03,Créditos com Controladores,6.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.08.04,Créditos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09,Outros Ativos Não Circulantes,9086.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.01,Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.03,Impostos a Recuperar,3170.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.04,Depósitos Judiciais,5608.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.05,Outros Créditos,308.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02,Investimentos,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01,Participações Societárias,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01.01,Participações em Coligadas,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01.04,Outras Participações Societárias,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.02,Propriedades para Investimento,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03,Imobilizado,24901.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.01,Imobilizado em Operação,24901.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.02,Imobilizado Arrendado,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.03,Imobilizado em Andamento,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04,Intangível,24565.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01,Intangíveis,24565.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.01,Contrato de Concessão,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.02,Marcas e Patentes,2666.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.03,Direitos de uso de Lojas,17726.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.04,Direitos de uso de Sistemas,4173.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.02,Goodwill,0.0,Balanço Patrimonial Ativo,2011,9,3T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,Passivo Total,480897.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01,Passivo Circulante,103256.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01,Obrigações Sociais e Trabalhistas,16339.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.01,Obrigações Sociais,1529.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.02,Obrigações Trabalhistas,14810.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02,Fornecedores,50901.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.01,Fornecedores Nacionais,50096.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.02,Fornecedores Estrangeiros,805.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03,Obrigações Fiscais,7766.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01,Obrigações Fiscais Federais,5519.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,127.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.02,Outras Obrigações Federais,5392.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.02,Obrigações Fiscais Estaduais,2232.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.03,Obrigações Fiscais Municipais,15.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04,Empréstimos e Financiamentos,12813.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01,Empréstimos e Financiamentos,12813.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.01,Em Moeda Nacional,4643.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.02,Em Moeda Estrangeira,8170.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.02,Debêntures,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05,Outras Obrigações,15437.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01,Passivos com Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.03,Débitos com Controladores,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02,Outros,15437.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.01,Dividendos e JCP a Pagar,11964.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.04,Outras,3473.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06,Provisões,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.01,Provisões Fiscais,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.04,Provisões Cíveis,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02,Outras Provisões,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.01,Provisões para Garantias,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.02,Provisões para Reestruturação,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02,Passivo Não Circulante,30069.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01,Empréstimos e Financiamentos,20773.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01,Empréstimos e Financiamentos,20773.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01.01,Em Moeda Nacional,20773.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01.02,Em Moeda Estrangeira,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.02,Debêntures,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.03,Financiamento por Arrendamento Financeiro,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02,Outras Obrigações,4039.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01,Passivos com Partes Relacionadas,2079.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.03,Débitos com Controladores,2079.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02,Outros,1960.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.03,Parcelamento de Impostos,446.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.04,Adiantamentos de Terceiros,340.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.05,Outros,1174.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.03,Tributos Diferidos,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04,Provisões,5257.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,5257.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.01.01,Provisões Fiscais,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,4302.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.01.03,Provisões para Benefícios a Empregados,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.01.04,Provisões Cíveis,955.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.02,Outras Provisões,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.02.01,Provisões para Garantias,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.02.02,Provisões para Reestruturação,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.06,Lucros e Receitas a Apropriar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.06.01,Lucros a Apropriar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.06.02,Receitas a Apropriar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.06.03,Subvenções de Investimento a Apropriar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03,Patrimônio Líquido Consolidado,347572.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.01,Capital Social Realizado,40917.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02,Reservas de Capital,238086.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.02,Reserva Especial de Ágio na Incorporação,21470.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.07,Emissão de Ações,216616.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04,Reservas de Lucros,53841.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.01,Reserva Legal,4271.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.05,Reserva de Retenção de Lucros,31805.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.07,Reserva de Incentivos Fiscais,1703.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.08,Dividendo Adicional Proposto,16062.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.05,Lucros/Prejuízos Acumulados,14728.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.06,Ajustes de Avaliação Patrimonial,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.08,Outros Resultados Abrangentes,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.09,Participação dos Acionistas Não Controladores,0.0,Balanço Patrimonial Passivo,2011,3,1T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,Passivo Total,452540.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01,Passivo Circulante,79068.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01,Obrigações Sociais e Trabalhistas,13053.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.01,Obrigações Sociais,1913.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.02,Obrigações Trabalhistas,11140.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02,Fornecedores,37272.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.01,Fornecedores Nacionais,35616.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.02,Fornecedores Estrangeiros,1656.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03,Obrigações Fiscais,5807.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01,Obrigações Fiscais Federais,3832.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,562.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.02,Outras Obrigações Federais,3270.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.02,Obrigações Fiscais Estaduais,1965.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.03,Obrigações Fiscais Municipais,10.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04,Empréstimos e Financiamentos,12547.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01,Empréstimos e Financiamentos,12547.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.01,Em Moeda Nacional,3789.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.02,Em Moeda Estrangeira,8758.0,Balanço Patrimonial Passivo,2011,6,2T2011
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.02,Debêntures,0.0,Balanço Patrimonial Passivo,2011,6,2T2011
